2018.01.19_07.39.52,-8.420805,51.918559,32,B,2,3G,-110,-13,3,8,-94,4109,513568,193,D,-69,-6,-8.408969,51.918427,811.88
2018.01.19_07.39.54,-8.420805,51.918559,32,B,2,3G,-113,-14,1,8,-92,5159,644896,312,D,-116,-16,-8.408969,51.918427,811.88
2018.01.19_07.39.55,-8.420805,51.918559,32,B,2,3G,-113,-14,1,8,-89,3993,499088,441,D,-116,-16,-8.408969,51.918427,811.88
2018.01.19_07.39.56,-8.420805,51.918559,32,B,2,3G,-106,-12,4,8,-93,4426,553240,475,D,-116,-18,-8.408969,51.918427,811.88
2018.01.19_07.39.57,-8.420805,51.918559,32,B,2,3G,-106,-12,4,8,-93,3430,428752,325,D,-116,-18,-8.408969,51.918427,811.88
2018.01.19_07.39.58,-8.420805,51.918559,32,B,2,3G,-109,-13,5,9,-94,3452,431488,103,D,-116,-15,-8.408969,51.918427,811.88
2018.01.19_07.39.59,-8.420805,51.918559,32,B,2,3G,-109,-13,5,9,-94,3397,424648,60,D,-116,-15,-8.408969,51.918427,811.88
2018.01.19_07.40.00,-8.420805,51.918559,32,B,2,3G,-116,-14,2,9,-94,3769,471160,105,D,-77,-5,-8.408969,51.918427,811.88
2018.01.19_07.40.01,-8.420805,51.918559,32,B,2,3G,-116,-14,2,7,-,3364,420544,235,D,-77,-5,-8.408969,51.918427,811.88
2018.01.19_07.40.02,-8.420805,51.918559,32,B,2,3G,-112,-13,2,6,-,3769,471160,310,D,-115,-18,-8.408969,51.918427,811.88
2018.01.19_07.40.04,-8.420805,51.918559,32,B,2,3G,-112,-13,2,6,-,3741,467624,325,D,-115,-18,-8.408969,51.918427,811.88
2018.01.19_07.40.05,-8.420805,51.918559,32,B,2,3G,-110,-13,2,8,-,4568,571024,289,D,-113,-16,-8.408969,51.918427,811.88
2018.01.19_07.40.06,-8.420805,51.918559,32,B,2,3G,-110,-13,2,8,-,4306,538192,131,D,-113,-16,-8.408969,51.918427,811.88
2018.01.19_07.40.07,-8.420805,51.918559,32,B,2,3G,-115,-11,-6,10,-89,4223,527816,310,D,-113,-16,-8.447074,51.914228,1864.94
2018.01.19_07.40.08,-8.420805,51.918559,32,B,2,3G,-115,-11,-6,8,-93,3846,480736,347,D,-120,-16,-8.447074,51.914228,1864.94
2018.01.19_07.40.09,-8.420805,51.918559,32,B,2,3G,-110,-12,1,10,-,4021,502624,438,D,-117,-17,-8.447074,51.914228,1864.94
2018.01.19_07.40.10,-8.420805,51.918559,32,B,2,3G,-110,-12,1,10,-94,3047,380872,428,D,-117,-17,-8.447074,51.914228,1864.94
2018.01.19_07.40.11,-8.420805,51.918559,32,B,2,3G,-111,-12,5,10,-94,4579,572392,240,D,-116,-17,-8.447074,51.914228,1864.94
2018.01.19_07.40.13,-8.420805,51.918559,32,B,2,3G,-111,-12,5,8,-89,2309,288648,377,D,-116,-17,-8.447074,51.914228,1864.94
2018.01.19_07.40.14,-8.420805,51.918559,32,B,2,3G,-106,-11,4,9,-91,1373,171588,237,D,-115,-18,-8.447074,51.914228,1864.94
2018.01.19_07.40.15,-8.420805,51.918559,32,B,2,3G,-106,-11,4,7,-93,2927,365824,485,D,-115,-18,-8.447074,51.914228,1864.94
2018.01.19_07.40.16,-8.420805,51.918559,32,B,2,3G,-110,-12,7,7,-94,2616,326952,424,D,-113,-19,-8.447074,51.914228,1864.94
2018.01.19_07.40.17,-8.420805,51.918559,32,B,2,3G,-110,-12,7,7,-94,2423,302896,481,D,-113,-19,-8.447074,51.914228,1864.94
2018.01.19_07.40.18,-8.420805,51.918559,32,B,2,3G,-111,-12,7,9,-91,1799,224920,516,D,-115,-18,-8.447074,51.914228,1864.94
2018.01.19_07.40.19,-8.420805,51.918559,32,B,2,3G,-111,-12,7,9,-94,2276,284544,522,D,-115,-18,-8.447074,51.914228,1864.94
2018.01.19_07.40.20,-8.420805,51.918559,32,B,2,3G,-111,-12,6,8,-94,2204,275536,477,D,-115,-19,-8.447074,51.914228,1864.94
2018.01.19_07.40.21,-8.420805,51.918559,32,B,2,3G,-111,-12,8,6,-94,2522,315208,390,D,-115,-19,-8.447074,51.914228,1864.94
2018.01.19_07.40.22,-8.420805,51.918559,32,B,2,3G,-111,-13,5,6,-94,2478,309736,348,D,-116,-18,-8.447074,51.914228,1864.94
2018.01.19_07.40.24,-8.420805,51.918559,32,B,2,3G,-111,-13,5,7,-94,2233,279072,254,D,-116,-18,-8.447074,51.914228,1864.94
2018.01.19_07.40.25,-8.420805,51.918559,32,B,2,3G,-113,-12,4,7,-94,2150,268696,296,D,-120,-17,-8.447074,51.914228,1864.94
2018.01.19_07.40.26,-8.420805,51.918559,32,B,2,3G,-113,-12,4,7,-94,2883,360352,241,D,-120,-17,-8.447074,51.914228,1864.94
2018.01.19_07.40.27,-8.420805,51.918559,32,B,2,3G,-115,-12,4,6,-,2248,281008,195,D,-122,-19,-8.447074,51.914228,1864.94
2018.01.19_07.40.28,-8.420805,51.918559,32,B,2,3G,-115,-12,4,7,-94,2539,317376,165,D,-122,-19,-8.447074,51.914228,1864.94
2018.01.19_07.40.29,-8.420805,51.918559,32,B,2,3G,-113,-13,4,6,-94,1887,235864,123,D,-96,-11,-8.447074,51.914228,1864.94
2018.01.19_07.40.30,-8.420805,51.918559,32,B,2,3G,-113,-13,4,8,-94,1981,247608,104,D,-96,-11,-8.447074,51.914228,1864.94
2018.01.19_07.40.31,-8.420805,51.918559,32,B,2,3G,-120,-13,2,8,-94,3255,406864,110,D,-98,-12,-8.447074,51.914228,1864.94
2018.01.19_07.40.33,-8.420805,51.918559,32,B,2,3G,-120,-13,2,8,-94,3255,406864,136,D,-98,-12,-8.447074,51.914228,1864.94
2018.01.19_07.40.34,-8.420805,51.918559,32,B,2,3G,-119,-14,1,7,-94,3419,427384,113,D,-123,-14,-8.447074,51.914228,1864.94
2018.01.19_07.40.35,-8.420805,51.918559,32,B,2,3G,-119,-14,1,6,-94,2511,313840,87,D,-123,-14,-8.447074,51.914228,1864.94
2018.01.19_07.40.36,-8.420805,51.918559,32,B,2,3G,-123,-15,-2,6,-94,2533,316576,68,D,-121,-14,-8.447074,51.914228,1864.94
2018.01.19_07.40.37,-8.420805,51.918559,32,B,2,3G,-123,-15,-2,6,-94,2412,301528,31,D,-121,-14,-8.447074,51.914228,1864.94
2018.01.19_07.40.38,-8.420805,51.918559,32,B,2,3G,-121,-11,1,6,-94,2134,266760,111,D,-119,-10,-8.447074,51.914228,1864.94
2018.01.19_07.40.39,-8.420805,51.918559,32,B,2,3G,-121,-11,1,7,-94,1657,207136,75,D,-119,-10,-8.447074,51.914228,1864.94
2018.01.19_07.40.40,-8.420805,51.918559,32,B,2,3G,-118,-13,-4,6,-94,2139,267328,67,D,-122,-14,-8.447074,51.914228,1864.94
2018.01.19_07.40.42,-8.420805,51.918559,32,B,2,3G,-118,-13,2,7,-,2769,346104,173,D,-122,-14,-8.447074,51.914228,1864.94
2018.01.19_07.40.43,-8.420805,51.918559,32,B,2,3G,-108,-13,2,5,-94,2806,350776,204,D,-90,-9,-8.447074,51.914228,1864.94
2018.01.19_07.40.44,-8.420805,51.918559,32,B,2,3G,-108,-13,2,6,-94,2379,297424,207,D,-90,-9,-8.447074,51.914228,1864.94
2018.01.19_07.40.45,-8.420805,51.918559,32,B,2,3G,-114,-13,4,10,-93,2007,250911,235,D,-90,-10,-8.447074,51.914228,1864.94
2018.01.19_07.40.46,-8.420805,51.918559,32,B,2,3G,-114,-13,4,7,-94,2211,276336,240,D,-90,-10,-8.447074,51.914228,1864.94
2018.01.19_07.40.47,-8.420805,51.918559,32,B,2,3G,-112,-12,5,7,-94,2084,260488,263,D,-118,-19,-8.447074,51.914228,1864.94
2018.01.19_07.40.48,-8.420805,51.918559,32,B,2,3G,-112,-12,5,9,-93,2379,297424,366,D,-118,-19,-8.447074,51.914228,1864.94
2018.01.19_07.40.50,-8.420805,51.918559,32,B,2,3G,-107,-11,6,9,-,1992,248976,394,D,-115,-17,-8.447074,51.914228,1864.94
2018.01.19_07.40.51,-8.420805,51.918559,32,B,2,3G,-107,-11,6,9,-,1712,213976,365,D,-115,-17,-8.447074,51.914228,1864.94
2018.01.19_07.40.52,-8.420805,51.918559,32,B,2,3G,-111,-12,6,8,-94,1762,220248,288,D,-119,-18,-8.447074,51.914228,1864.94
2018.01.19_07.40.53,-8.435399,51.918234,43,B,2,3G,-111,-12,6,8,-94,1767,220816,185,D,-119,-18,-8.447074,51.914228,916.31
2018.01.19_07.40.53,-8.435399,51.918234,43,B,2,3G,-111,-12,6,8,-94,1959,244872,185,D,-119,-18,-8.447074,51.914228,916.31
2018.01.19_07.40.54,-8.435399,51.918234,43,B,2,3G,-115,-13,2,8,-94,1668,208504,247,D,-117,-16,-8.447074,51.914228,916.31
2018.01.19_07.40.55,-8.435399,51.918234,43,B,2,3G,-115,-13,2,6,-94,1865,233128,188,D,-117,-16,-8.447074,51.914228,916.31
2018.01.19_07.40.56,-8.435399,51.918234,43,B,2,3G,-112,-13,3,6,-94,2298,287280,199,D,-89,-8,-8.447074,51.914228,916.31
2018.01.19_07.40.57,-8.435399,51.918234,43,B,2,3G,-112,-13,3,6,-94,2128,265960,165,D,-89,-8,-8.447074,51.914228,916.31
2018.01.19_07.40.59,-8.435399,51.918234,43,B,2,3G,-112,-12,5,7,-,2018,252280,175,D,-88,-12,-8.447074,51.914228,916.31
2018.01.19_07.41.00,-8.435399,51.918234,43,B,2,3G,-112,-12,5,7,-,2025,253080,202,D,-88,-12,-8.447074,51.914228,916.31
2018.01.19_07.41.01,-8.435399,51.918234,43,B,2,3G,-107,-10,6,7,-,1821,227656,279,D,-111,-17,-8.447074,51.914228,916.31
2018.01.19_07.41.02,-8.435399,51.918234,43,B,2,3G,-107,-10,6,7,-,2101,262656,361,D,-111,-17,-8.447074,51.914228,916.31
2018.01.19_07.41.03,-8.435399,51.918234,43,B,2,3G,-105,-11,7,9,-90,1788,223552,416,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.41.04,-8.435399,51.918234,43,B,2,3G,-105,-11,7,10,-93,1762,220248,282,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.41.05,-8.435399,51.918234,43,B,2,3G,-110,-12,7,6,-94,1646,205768,250,D,-115,-15,-8.447074,51.914228,916.31
2018.01.19_07.41.06,-8.435399,51.918234,43,B,2,3G,-110,-12,7,7,-94,1751,218880,166,D,-115,-15,-8.447074,51.914228,916.31
2018.01.19_07.41.07,-8.435399,51.918234,43,B,2,3G,-109,-11,6,9,-92,1559,194824,257,D,-113,-15,-8.447074,51.914228,916.31
2018.01.19_07.41.08,-8.435399,51.918234,43,B,2,3G,-109,-11,6,7,-94,1922,240308,397,D,-113,-15,-8.447074,51.914228,916.31
2018.01.19_07.41.10,-8.435399,51.918234,43,B,2,3G,-111,-13,6,9,-94,1737,217172,319,D,-110,-12,-8.447074,51.914228,916.31
2018.01.19_07.41.11,-8.435399,51.918234,43,B,2,3G,-111,-13,6,9,-94,1734,216712,268,D,-110,-12,-8.447074,51.914228,916.31
2018.01.19_07.41.12,-8.435399,51.918234,43,B,1,3G,-106,-12,8,11,-89,1806,225720,486,D,-110,-12,-8.444176,51.916235,641.7
2018.01.19_07.41.13,-8.435399,51.918234,43,B,1,3G,-106,-12,9,8,-91,1821,227653,473,D,-112,-18,-8.444176,51.916235,641.7
2018.01.19_07.41.14,-8.435399,51.918234,43,B,2,3G,-107,-12,3,8,-91,2222,277704,253,D,-112,-18,-8.447074,51.914228,916.31
2018.01.19_07.41.15,-8.435399,51.918234,43,B,2,3G,-107,-12,3,6,-93,2051,256387,158,D,-109,-13,-8.447074,51.914228,916.31
2018.01.19_07.41.16,-8.435399,51.918234,43,B,1,3G,-105,-12,13,2,-88,2062,257752,0,D,-109,-13,-8.444176,51.916235,641.7
2018.01.19_07.41.18,-8.435399,51.918234,43,B,1,3G,-105,-12,13,13,-87,2189,273600,106,D,-,-,-8.444176,51.916235,641.7
2018.01.19_07.41.19,-8.435399,51.918234,43,B,1,3G,-104,-12,9,9,-84,1777,222184,374,D,-,-,-8.444176,51.916235,641.7
2018.01.19_07.41.20,-8.435399,51.918234,43,B,1,3G,-104,-12,9,9,-82,2101,262656,571,D,-,-,-8.444176,51.916235,641.7
2018.01.19_07.41.21,-8.435399,51.918234,43,B,1,3G,-99,-10,12,8,-91,2062,257752,525,D,-,-,-8.444176,51.916235,641.7
2018.01.19_07.41.22,-8.435399,51.918234,43,B,1,3G,-99,-10,12,8,-91,2073,259120,431,D,-,-,-8.444176,51.916235,641.7
2018.01.19_07.41.23,-8.435399,51.918234,43,B,1,3G,-108,-12,9,8,-86,2587,323417,509,D,-,-,-8.444176,51.916235,641.7
2018.01.19_07.41.24,-8.435399,51.918234,43,B,1,3G,-108,-12,9,8,-86,2692,336528,506,D,-,-,-8.444176,51.916235,641.7
2018.01.19_07.41.25,-8.435399,51.918234,43,B,2,3G,-109,-11,9,6,-92,2347,293320,259,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.41.26,-8.435399,51.918234,43,B,2,3G,-109,-11,9,6,-87,2489,311104,253,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.41.28,-8.435399,51.918234,43,B,1,3G,-103,-11,8,6,-87,2741,342568,543,D,-,-,-8.444176,51.916235,641.7
2018.01.19_07.41.29,-8.435399,51.918234,43,B,1,3G,-103,-11,8,15,-83,2850,356248,801,D,-,-,-8.444176,51.916235,641.7
2018.01.19_07.41.30,-8.435399,51.918234,43,B,2,3G,-105,-9,10,6,-88,2692,336528,282,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.41.31,-8.435399,51.918234,43,B,2,3G,-105,-9,10,6,-94,2423,302896,464,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.41.32,-8.435399,51.918234,43,B,2,3G,-111,-12,9,9,-89,2434,304264,635,D,-112,-15,-8.447074,51.914228,916.31
2018.01.19_07.41.33,-8.435399,51.918234,43,B,2,3G,-111,-12,9,9,-89,2784,348040,581,D,-112,-15,-8.447074,51.914228,916.31
2018.01.19_07.41.34,-8.435399,51.918234,43,B,2,3G,-104,-12,9,6,-82,2539,317376,387,D,-101,-12,-8.447074,51.914228,916.31
2018.01.19_07.41.35,-8.435399,51.918234,43,B,2,3G,-104,-12,9,6,-82,2358,294688,413,D,-101,-12,-8.447074,51.914228,916.31
2018.01.19_07.41.36,-8.435399,51.918234,43,B,1,3G,-98,-11,14,7,-90,2204,275536,492,D,-101,-12,-8.444176,51.916235,641.7
2018.01.19_07.41.38,-8.435399,51.918234,43,B,1,3G,-98,-11,14,6,-93,2226,278272,336,D,-,-,-8.444176,51.916235,641.7
2018.01.19_07.41.39,-8.435399,51.918234,43,B,2,3G,-109,-11,8,6,-93,2298,287280,280,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.41.40,-8.435399,51.918234,43,B,2,3G,-109,-11,8,6,-93,1537,192088,396,D,-113,-8,-8.447074,51.914228,916.31
2018.01.19_07.41.41,-8.435399,51.918234,43,B,2,3G,-107,-12,7,8,-92,2145,268128,516,D,-111,-17,-8.447074,51.914228,916.31
2018.01.19_07.41.42,-8.435399,51.918234,43,B,2,3G,-107,-12,7,9,-94,2237,279640,496,D,-111,-17,-8.447074,51.914228,916.31
2018.01.19_07.41.43,-8.435399,51.918234,43,B,2,3G,-111,-12,7,9,-94,3890,486208,366,D,-112,-15,-8.447074,51.914228,916.31
2018.01.19_07.41.44,-8.435399,51.918234,43,B,2,3G,-111,-12,7,7,-90,4299,537392,322,D,-112,-15,-8.447074,51.914228,916.31
2018.01.19_07.41.45,-8.435399,51.918234,43,B,1,3G,-103,-9,6,6,-86,3042,380304,294,D,-112,-15,-8.444176,51.916235,641.7
2018.01.19_07.41.47,-8.435399,51.918234,43,B,1,3G,-103,-9,6,6,-86,2916,364456,349,D,-,-,-8.444176,51.916235,641.7
2018.01.19_07.41.48,-8.435399,51.918234,43,B,1,3G,-105,-11,10,8,-88,2784,348040,378,D,-104,-12,-8.444176,51.916235,641.7
2018.01.19_07.41.49,-8.435399,51.918234,43,B,1,3G,-105,-11,10,8,-88,3036,379504,411,D,-104,-12,-8.444176,51.916235,641.7
2018.01.19_07.41.50,-8.435399,51.918234,43,B,1,3G,-104,-12,8,7,-91,2839,354880,400,D,-104,-13,-8.444176,51.916235,641.7
2018.01.19_07.41.51,-8.435399,51.918234,43,B,1,3G,-104,-12,8,6,-88,2390,298792,227,D,-104,-13,-8.444176,51.916235,641.7
2018.01.19_07.41.52,-8.435399,51.918234,43,B,2,3G,-102,-11,2,9,-85,2156,269496,482,D,-104,-13,-8.447074,51.914228,916.31
2018.01.19_07.41.53,-8.435399,51.918234,43,B,2,3G,-102,-11,2,9,-85,2347,293319,527,D,-107,-16,-8.447074,51.914228,916.31
2018.01.19_07.41.55,-8.435399,51.918234,43,B,2,3G,-102,-11,8,8,-90,1996,249544,519,D,-107,-15,-8.447074,51.914228,916.31
2018.01.19_07.41.56,-8.435399,51.918234,43,B,2,3G,-102,-11,8,8,-88,1893,236664,451,D,-107,-15,-8.447074,51.914228,916.31
2018.01.19_07.41.57,-8.435399,51.918234,43,B,2,3G,-105,-11,7,8,-90,1821,227656,418,D,-109,-19,-8.447074,51.914228,916.31
2018.01.19_07.41.58,-8.435399,51.918234,43,B,2,3G,-105,-11,7,8,-90,2014,251712,442,D,-109,-19,-8.447074,51.914228,916.31
2018.01.19_07.41.59,-8.435399,51.918234,43,B,2,3G,-106,-12,6,8,-87,1854,231760,359,D,-114,-18,-8.447074,51.914228,916.31
2018.01.19_07.42.00,-8.435399,51.918234,43,B,2,3G,-106,-12,6,9,-90,1909,238600,294,D,-114,-18,-8.447074,51.914228,916.31
2018.01.19_07.42.01,-8.435399,51.918234,43,B,2,3G,-107,-12,9,9,-90,2233,279072,316,D,-110,-18,-8.447074,51.914228,916.31
2018.01.19_07.42.02,-8.435399,51.918234,43,B,2,3G,-107,-12,9,8,-88,2259,282376,354,D,-110,-18,-8.447074,51.914228,916.31
2018.01.19_07.42.03,-8.435399,51.918234,43,B,2,3G,-104,-12,8,8,-88,2281,285112,319,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.42.05,-8.435399,51.918234,43,B,2,3G,-104,-12,8,8,-90,2725,340632,590,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.42.06,-8.435399,51.918234,43,B,2,3G,-107,-12,8,8,-87,2193,274168,471,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.42.07,-8.435399,51.918234,43,B,2,3G,-107,-12,8,6,-89,1537,192088,352,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.42.08,-8.435399,51.918234,43,B,2,3G,-106,-12,5,11,-87,1948,243504,332,D,-110,-18,-8.447074,51.914228,916.31
2018.01.19_07.42.09,-8.435399,51.918234,43,B,2,3G,-106,-12,5,11,-87,1745,218080,401,D,-110,-18,-8.447074,51.914228,916.31
2018.01.19_07.42.10,-8.435399,51.918234,43,B,2,3G,-103,-12,5,11,-87,1970,246240,574,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.42.11,-8.435399,51.918234,43,B,2,3G,-103,-12,5,11,-85,1810,226288,409,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.42.12,-8.435399,51.918234,43,B,2,3G,-102,-11,8,9,-90,1893,236664,304,D,-112,-20,-8.447074,51.914228,916.31
2018.01.19_07.42.13,-8.435399,51.918234,43,B,2,3G,-102,-11,8,7,-94,1832,229024,292,D,-112,-20,-8.447074,51.914228,916.31
2018.01.19_07.42.15,-8.435399,51.918234,43,B,2,3G,-113,-12,7,7,-90,1821,227656,186,D,-112,-18,-8.447074,51.914228,916.31
2018.01.19_07.42.16,-8.435399,51.918234,43,B,2,3G,-113,-12,7,6,-88,2112,264024,215,D,-112,-18,-8.447074,51.914228,916.31
2018.01.19_07.42.17,-8.435399,51.918234,43,B,2,3G,-105,-12,3,6,-88,1909,238600,105,D,-109,-19,-8.447074,51.914228,916.31
2018.01.19_07.42.18,-8.435399,51.918234,43,B,2,3G,-105,-12,3,6,-93,2057,257184,172,D,-109,-19,-8.447074,51.914228,916.31
2018.01.19_07.42.19,-8.435399,51.918234,43,B,2,3G,-110,-13,2,6,-93,1723,215344,231,D,-115,-19,-8.447074,51.914228,916.31
2018.01.19_07.42.20,-8.435399,51.918234,43,B,2,3G,-110,-13,2,6,-93,1521,190152,395,D,-115,-19,-8.447074,51.914228,916.31
2018.01.19_07.42.21,-8.435399,51.918234,43,B,2,3G,-110,-12,7,9,-89,1449,181144,429,D,-116,-17,-8.447074,51.914228,916.31
2018.01.19_07.42.22,-8.435399,51.918234,43,B,2,3G,-110,-12,3,9,-92,1718,214776,427,D,-116,-17,-8.447074,51.914228,916.31
2018.01.19_07.42.23,-8.435399,51.918234,43,B,2,3G,-109,-12,8,9,-92,1559,194824,489,D,-114,-19,-8.447074,51.914228,916.31
2018.01.19_07.42.24,-8.435399,51.918234,43,B,2,3G,-109,-12,8,9,-89,1685,210672,552,D,-114,-19,-8.447074,51.914228,916.31
2018.01.19_07.42.26,-8.435399,51.918234,43,B,2,3G,-106,-12,9,11,-87,1351,168832,528,D,-109,-19,-8.447074,51.914228,916.31
2018.01.19_07.42.27,-8.435399,51.918234,43,B,2,3G,-106,-12,9,11,-87,1423,177840,581,D,-109,-19,-8.447074,51.914228,916.31
2018.01.19_07.42.28,-8.435399,51.918234,43,B,2,3G,-104,-11,10,11,-87,1438,179776,612,D,-110,-17,-8.447074,51.914228,916.31
2018.01.19_07.42.29,-8.435399,51.918234,43,B,2,3G,-104,-11,10,9,-85,1412,176472,613,D,-110,-17,-8.447074,51.914228,916.31
2018.01.19_07.42.30,-8.435399,51.918234,43,B,2,3G,-102,-12,11,9,-85,1116,139536,353,D,-111,-17,-8.447074,51.914228,916.31
2018.01.19_07.42.31,-8.435399,51.918234,43,B,2,3G,-102,-12,11,8,-93,847,105904,368,D,-111,-17,-8.447074,51.914228,916.31
2018.01.19_07.42.32,-8.435399,51.918234,43,B,2,3G,-110,-13,7,9,-94,1248,155952,329,D,-115,-14,-8.447074,51.914228,916.31
2018.01.19_07.42.33,-8.435399,51.918234,43,B,2,3G,-110,-13,9,7,-93,1007,125856,396,D,-115,-14,-8.447074,51.914228,916.31
2018.01.19_07.42.34,-8.435399,51.918234,43,B,2,3G,-110,-12,7,7,-94,793,99064,408,D,-115,-15,-8.447074,51.914228,916.31
2018.01.19_07.42.36,-8.435399,51.918234,43,B,2,3G,-110,-12,7,7,-93,744,93024,205,D,-115,-15,-8.447074,51.914228,916.31
2018.01.19_07.42.37,-8.435399,51.918234,43,B,2,3G,-110,-13,7,7,-93,657,82080,286,D,-113,-13,-8.447074,51.914228,916.31
2018.01.19_07.42.38,-8.435399,51.918234,43,B,2,3G,-110,-13,7,8,-91,514,64296,345,D,-113,-13,-8.447074,51.914228,916.31
2018.01.19_07.42.39,-8.435399,51.918234,43,B,2,3G,-108,-11,8,8,-91,460,57456,209,D,-113,-13,-8.447074,51.914228,916.31
2018.01.19_07.42.40,-8.435399,51.918234,43,B,2,3G,-108,-11,8,7,-93,453,56657,350,D,-113,-13,-8.447074,51.914228,916.31
2018.01.19_07.42.41,-8.435399,51.918234,43,B,1,3G,-107,-11,10,6,-90,492,61560,323,D,-113,-13,-8.444176,51.916235,641.7
2018.01.19_07.42.42,-8.435399,51.918234,43,B,1,3G,-107,-11,10,11,-87,328,41040,341,D,-,-,-8.444176,51.916235,641.7
2018.01.19_07.42.43,-8.435399,51.918234,43,B,1,3G,-106,-11,7,8,-89,295,36936,420,D,-106,-13,-8.444176,51.916235,641.7
2018.01.19_07.42.45,-8.435399,51.918234,43,B,1,3G,-106,-11,7,8,-89,77,9576,226,D,-106,-13,-8.444176,51.916235,641.7
2018.01.19_07.42.46,-8.435399,51.918234,43,B,2,3G,-108,-12,7,5,-91,339,42408,289,D,-106,-13,-8.447074,51.914228,916.31
2018.01.19_07.42.47,-8.435399,51.918234,43,B,2,3G,-108,-12,7,7,-94,132,16512,373,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.42.48,-8.435399,51.918234,43,B,2,3G,-109,-12,8,7,-92,317,39672,438,D,-115,-16,-8.447074,51.914228,916.31
2018.01.19_07.42.49,-8.435399,51.918234,43,B,2,3G,-109,-12,8,9,-89,21,2640,578,D,-115,-16,-8.447074,51.914228,916.31
2018.01.19_07.42.50,-8.435399,51.918234,43,B,2,3G,-102,-12,9,7,-89,285,35632,477,D,-106,-18,-8.447074,51.914228,916.31
2018.01.19_07.42.51,-8.435399,51.918234,43,B,2,3G,-102,-12,9,8,-91,350,43712,455,D,-106,-18,-8.447074,51.914228,916.31
2018.01.19_07.42.52,-8.435399,51.918234,43,B,2,3G,-108,-12,8,7,-89,639,79912,406,D,-113,-17,-8.447074,51.914228,916.31
2018.01.19_07.42.53,-8.435399,51.918234,43,B,2,3G,-108,-12,8,7,-89,799,99864,487,D,-113,-17,-8.447074,51.914228,916.31
2018.01.19_07.42.54,-8.435399,51.918234,43,B,2,3G,-105,-12,7,7,-89,601,75072,442,D,-108,-17,-8.447074,51.914228,916.31
2018.01.19_07.42.56,-8.435399,51.918234,43,B,2,3G,-105,-12,7,7,-89,669,83616,431,D,-108,-17,-8.447074,51.914228,916.31
2018.01.19_07.42.57,-8.435399,51.918234,43,B,2,3G,-103,-11,7,6,-86,602,75240,397,D,-112,-17,-8.447074,51.914228,916.31
2018.01.19_07.42.58,-8.435399,51.918234,43,B,2,3G,-103,-11,7,6,-86,591,73872,472,D,-112,-17,-8.447074,51.914228,916.31
2018.01.19_07.42.59,-8.435399,51.918234,43,B,2,3G,-103,-12,9,6,-86,15,1936,395,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.43.00,-8.435399,51.918234,43,B,2,3G,-103,-12,9,6,-86,613,76608,370,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.43.01,-8.435399,51.918234,43,B,2,3G,-104,-12,9,10,-84,679,84816,461,D,-107,-17,-8.447074,51.914228,916.31
2018.01.19_07.43.02,-8.435399,51.918234,43,B,2,3G,-104,-12,9,10,-84,372,46512,521,D,-107,-17,-8.447074,51.914228,916.31
2018.01.19_07.43.03,-8.435399,51.918234,43,B,2,3G,-99,-12,11,9,-82,963,120384,659,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.43.04,-8.435399,51.918234,43,B,2,3G,-99,-12,11,9,-84,650,81280,252,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.43.06,-8.435399,51.918234,43,B,2,3G,-100,-11,12,9,-84,843,105336,578,D,-105,-19,-8.447074,51.914228,916.31
2018.01.19_07.43.07,-8.435399,51.918234,43,B,2,3G,-100,-11,12,6,-,919,114912,728,D,-105,-19,-8.447074,51.914228,916.31
2018.01.19_07.43.08,-8.435399,51.918234,43,B,2,3G,-95,-12,13,6,-,733,91656,789,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.43.09,-8.435399,51.918234,43,B,2,3G,-95,-12,13,9,-84,547,68400,794,D,-,-,-8.447074,51.914228,916.31
2018.01.19_07.43.10,-8.435399,51.918234,43,B,2,3G,-100,-12,13,9,-84,530,66232,819,D,-106,-19,-8.447074,51.914228,916.31
2018.01.19_07.43.11,-8.435399,51.918234,43,B,2,3G,-100,-12,11,10,-85,1040,129960,610,D,-106,-19,-8.447074,51.914228,916.31
2018.01.19_07.43.12,-8.435399,51.918234,43,B,2,3G,-102,-12,11,10,-85,941,117648,735,D,-106,-18,-8.447074,51.914228,916.31
2018.01.19_07.43.13,-8.435399,51.918234,43,B,2,3G,-102,-12,11,10,-85,1000,125056,630,D,-106,-18,-8.447074,51.914228,916.31
